Machine_ID,Machine_type,Year,Month,Day,Failures,Downtime_min,Operating_min,MTBF_min,MTTR_min,Availability_pct
Machine_01,Metal detector,2010,December,25,2,59.4,402.6,201.3,29.7,85.25
Machine_01,Metal detector,2010,December,26,0,0.0,402.6,,,100.0
Machine_01,Metal detector,2010,December,27,0,1.0,402.6,,,99.75
Machine_01,Metal detector,2010,December,28,3,91.3,402.6,134.2,30.4,77.32
Machine_01,Metal detector,2010,December,29,2,62.5,402.6,201.3,31.2,84.48
Machine_01,Metal detector,2010,December,30,1,29.3,402.6,402.6,29.3,92.72
Machine_01,Metal detector,2010,December,31,0,2.3,402.6,,,99.43
Machine_01,Metal detector,2011,January,1,1,26.6,402.6,402.6,26.6,93.39
Machine_01,Metal detector,2011,January,2,2,53.2,402.6,201.3,26.6,86.79
Machine_01,Metal detector,2011,January,3,1,27.0,402.6,402.6,27.0,93.29
Machine_01,Metal detector,2011,January,4,1,25.2,402.6,402.6,25.2,93.74
Machine_01,Metal detector,2011,January,5,2,51.0,402.6,201.3,25.5,87.33
Machine_01,Metal detector,2011,January,6,0,0.0,402.6,,,100.0
Machine_01,Metal detector,2011,January,7,2,54.9,402.6,201.3,27.4,86.36
Machine_01,Metal detector,2011,January,8,1,28.5,402.6,402.6,28.5,92.92
Machine_01,Metal detector,2011,January,9,0,0.0,402.6,,,100.0
Machine_01,Metal detector,2011,January,10,2,51.0,402.6,201.3,25.5,87.33
Machine_01,Metal detector,2011,January,11,2,49.9,402.6,201.3,24.9,87.61
Machine_01,Metal detector,2011,January,12,1,28.1,402.6,402.6,28.1,93.02
Machine_01,Metal detector,2011,January,13,0,1.1,402.6,,,99.73
Machine_01,Metal detector,2011,January,14,1,25.4,402.6,402.6,25.4,93.69
Machine_01,Metal detector,2011,January,15,1,28.5,402.6,402.6,28.5,92.92
Machine_01,Metal detector,2011,January,16,1,25.2,402.6,402.6,25.2,93.74
Machine_01,Metal detector,2011,January,17,1,24.7,402.6,402.6,24.7,93.86
Machine_01,Metal detector,2011,January,18,1,28.3,402.6,402.6,28.3,92.97
Machine_01,Metal detector,2011,January,19,2,52.7,402.6,201.3,26.4,86.91
Machine_01,Metal detector,2011,January,20,2,55.8,402.6,201.3,27.9,86.14
Machine_01,Metal detector,2011,January,21,0,0.0,402.6,,,100.0
Machine_01,Metal detector,2011,January,22,0,0.9,402.6,,,99.78
Machine_01,Metal detector,2011,January,23,0,0.0,402.6,,,100.0
Machine_01,Metal detector,2011,January,24,1,26.7,402.6,402.6,26.7,93.37
Machine_01,Metal detector,2011,January,25,3,76.8,402.6,134.2,25.6,80.92
Machine_01,Metal detector,2011,January,26,0,2.4,402.6,,,99.4
Machine_01,Metal detector,2011,January,27,0,0.8,402.6,,,99.8
Machine_01,Metal detector,2011,January,28,1,27.2,402.6,402.6,27.2,93.24
Machine_01,Metal detector,2011,January,29,0,0.0,402.6,,,100.0
Machine_01,Metal detector,2011,January,30,2,52.3,402.6,201.3,26.1,87.01
Machine_01,Metal detector,2011,January,31,2,51.6,402.6,201.3,25.8,87.18
Machine_01,Metal detector,2011,February,1,0,0.0,411.4,,,100.0
Machine_01,Metal detector,2011,February,2,1,34.5,411.4,411.4,34.5,91.61
Machine_01,Metal detector,2011,February,3,1,34.9,411.4,411.4,34.9,91.52
Machine_01,Metal detector,2011,February,4,0,1.4,411.4,,,99.66
Machine_01,Metal detector,2011,February,5,1,32.4,411.4,411.4,32.4,92.12
Machine_01,Metal detector,2011,February,6,0,1.0,411.4,,,99.76
Machine_01,Metal detector,2011,February,7,1,33.8,411.4,411.4,33.8,91.78
Machine_01,Metal detector,2011,February,8,1,30.5,411.4,411.4,30.5,92.59
Machine_01,Metal detector,2011,February,9,4,133.5,411.4,102.8,33.4,67.55
Machine_01,Metal detector,2011,February,10,1,34.7,411.4,411.4,34.7,91.57
Machine_01,Metal detector,2011,February,11,0,0.0,411.4,,,100.0
Machine_01,Metal detector,2011,February,12,0,0.0,411.4,,,100.0
Machine_01,Metal detector,2011,February,13,1,34.1,411.4,411.4,34.1,91.71
Machine_01,Metal detector,2011,February,14,2,69.1,411.4,205.7,34.5,83.2
Machine_01,Metal detector,2011,February,15,0,0.0,411.4,,,100.0
Machine_01,Metal detector,2011,February,16,0,2.8,411.4,,,99.32
Machine_01,Metal detector,2011,February,17,1,33.7,411.4,411.4,33.7,91.81
Machine_01,Metal detector,2011,February,18,2,66.7,411.4,205.7,33.4,83.79
Machine_01,Metal detector,2011,February,19,0,0.0,411.4,,,100.0
Machine_01,Metal detector,2011,February,20,1,35.7,411.4,411.4,35.7,91.32
Machine_01,Metal detector,2011,February,21,2,64.4,411.4,205.7,32.2,84.35
Machine_01,Metal detector,2011,February,22,2,72.4,411.4,205.7,36.2,82.4
Machine_01,Metal detector,2011,February,23,3,100.6,411.4,137.1,33.5,75.55
Machine_01,Metal detector,2011,February,24,3,105.8,411.4,137.1,35.3,74.28
Machine_01,Metal detector,2011,February,25,1,33.2,411.4,411.4,33.2,91.93
Machine_01,Metal detector,2011,February,26,0,0.0,411.4,,,100.0
Machine_01,Metal detector,2011,February,27,1,30.3,411.4,411.4,30.3,92.63
Machine_01,Metal detector,2011,February,28,0,1.6,411.4,,,99.61
Machine_01,Metal detector,2011,March,1,0,0.0,402.6,,,100.0
Machine_01,Metal detector,2011,March,2,1,20.5,402.6,402.6,20.5,94.91
Machine_01,Metal detector,2011,March,3,1,19.0,402.6,402.6,19.0,95.28
Machine_01,Metal detector,2011,March,4,2,38.5,402.6,201.3,19.2,90.44
Machine_01,Metal detector,2011,March,5,1,17.7,402.6,402.6,17.7,95.6
Machine_01,Metal detector,2011,March,6,1,18.3,402.6,402.6,18.3,95.45
Machine_01,Metal detector,2011,March,7,2,39.7,402.6,201.3,19.9,90.14
Machine_01,Metal detector,2011,March,8,3,56.8,402.6,134.2,18.9,85.89
Machine_01,Metal detector,2011,March,9,1,18.8,402.6,402.6,18.8,95.33
Machine_01,Metal detector,2011,March,10,1,19.1,402.6,402.6,19.1,95.26
Machine_01,Metal detector,2011,March,11,2,37.4,402.6,201.3,18.7,90.71
Machine_01,Metal detector,2011,March,12,1,19.3,402.6,402.6,19.3,95.21
Machine_01,Metal detector,2011,March,13,2,40.4,402.6,201.3,20.2,89.97
Machine_01,Metal detector,2011,March,14,0,0.8,402.6,,,99.8
Machine_01,Metal detector,2011,March,15,3,58.1,402.6,134.2,19.4,85.57
Machine_01,Metal detector,2011,March,16,1,19.7,402.6,402.6,19.7,95.11
Machine_01,Metal detector,2011,March,17,1,20.1,402.6,402.6,20.1,95.01
Machine_01,Metal detector,2011,March,18,1,20.0,402.6,402.6,20.0,95.03
Machine_01,Metal detector,2011,March,19,1,19.2,402.6,402.6,19.2,95.23
Machine_01,Metal detector,2011,March,20,2,38.5,402.6,201.3,19.2,90.44
Machine_01,Metal detector,2011,March,21,1,19.8,402.6,402.6,19.8,95.08
Machine_01,Metal detector,2011,March,22,1,19.3,402.6,402.6,19.3,95.21
Machine_01,Metal detector,2011,March,23,1,19.1,402.6,402.6,19.1,95.26
Machine_01,Metal detector,2011,March,24,0,0.0,402.6,,,100.0
Machine_01,Metal detector,2011,March,25,1,20.1,402.6,402.6,20.1,95.01
Machine_01,Metal detector,2011,March,26,2,37.4,402.6,201.3,18.7,90.71
Machine_01,Metal detector,2011,March,27,2,39.3,402.6,201.3,19.6,90.24
Machine_01,Metal detector,2011,March,28,1,17.9,402.6,402.6,17.9,95.55
Machine_01,Metal detector,2011,March,29,2,38.3,402.6,201.3,19.1,90.49
Machine_01,Metal detector,2011,March,30,1,16.6,402.6,402.6,16.6,95.88
Machine_01,Metal detector,2011,March,31,1,18.3,402.6,402.6,18.3,95.45
Machine_01,Metal detector,2011,April,1,2,40.5,400.0,200.0,20.2,89.88
Machine_01,Metal detector,2011,April,2,0,0.0,400.0,,,100.0
Machine_01,Metal detector,2011,April,3,2,39.8,400.0,200.0,19.9,90.05
Machine_01,Metal detector,2011,April,4,2,37.3,400.0,200.0,18.6,90.67
Machine_01,Metal detector,2011,April,5,2,38.0,400.0,200.0,19.0,90.5
Machine_01,Metal detector,2011,April,6,1,19.2,400.0,400.0,19.2,95.2
Machine_01,Metal detector,2011,April,7,0,0.0,400.0,,,100.0
Machine_01,Metal detector,2011,April,8,2,38.3,400.0,200.0,19.1,90.42
Machine_01,Metal detector,2011,April,9,1,19.7,400.0,400.0,19.7,95.08
Machine_01,Metal detector,2011,April,10,2,41.5,400.0,200.0,20.8,89.62
Machine_01,Metal detector,2011,April,11,0,0.0,400.0,,,100.0
Machine_01,Metal detector,2011,April,12,2,37.4,400.0,200.0,18.7,90.65
Machine_01,Metal detector,2011,April,13,1,20.8,400.0,400.0,20.8,94.8
Machine_01,Metal detector,2011,April,14,2,39.2,400.0,200.0,19.6,90.2
Machine_01,Metal detector,2011,April,15,0,0.0,400.0,,,100.0
Machine_01,Metal detector,2011,April,16,1,18.9,400.0,400.0,18.9,95.28
Machine_01,Metal detector,2011,April,17,0,1.3,400.0,,,99.67
Machine_01,Metal detector,2011,April,18,1,20.4,400.0,400.0,20.4,94.9
Machine_01,Metal detector,2011,April,19,1,18.9,400.0,400.0,18.9,95.28
Machine_01,Metal detector,2011,April,20,0,2.7,400.0,,,99.33
Machine_01,Metal detector,2011,April,21,0,0.0,400.0,,,100.0
Machine_01,Metal detector,2011,April,22,1,21.5,400.0,400.0,21.5,94.62
Machine_01,Metal detector,2011,April,23,2,40.1,400.0,200.0,20.1,89.97
Machine_01,Metal detector,2011,April,24,2,40.6,400.0,200.0,20.3,89.85
Machine_01,Metal detector,2011,April,25,0,0.0,400.0,,,100.0
Machine_01,Metal detector,2011,April,26,2,39.0,400.0,200.0,19.5,90.25
Machine_01,Metal detector,2011,April,27,2,40.4,400.0,200.0,20.2,89.9
Machine_01,Metal detector,2011,April,28,1,21.4,400.0,400.0,21.4,94.65
Machine_01,Metal detector,2011,April,29,0,0.3,400.0,,,99.92
Machine_01,Metal detector,2011,April,30,2,40.9,400.0,200.0,20.4,89.78
Machine_01,Metal detector,2011,May,1,0,0.7,402.6,,,99.83
Machine_01,Metal detector,2011,May,2,2,84.8,402.6,201.3,42.4,78.94
Machine_01,Metal detector,2011,May,3,1,40.3,402.6,402.6,40.3,89.99
Machine_01,Metal detector,2011,May,4,0,0.0,402.6,,,100.0
Machine_01,Metal detector,2011,May,5,0,0.0,402.6,,,100.0
Machine_01,Metal detector,2011,May,6,1,38.7,402.6,402.6,38.7,90.39
Machine_01,Metal detector,2011,May,7,1,40.0,402.6,402.6,40.0,90.06
Machine_01,Metal detector,2011,May,8,2,80.1,402.6,201.3,40.0,80.1
Machine_01,Metal detector,2011,May,9,2,82.3,402.6,201.3,41.1,79.56
Machine_01,Metal detector,2011,May,10,0,1.9,402.6,,,99.53
Machine_01,Metal detector,2011,May,11,2,83.7,402.6,201.3,41.9,79.21
Machine_01,Metal detector,2011,May,12,1,41.6,402.6,402.6,41.6,89.67
Machine_01,Metal detector,2011,May,13,0,1.1,402.6,,,99.73
Machine_01,Metal detector,2011,May,14,1,40.3,402.6,402.6,40.3,89.99
Machine_01,Metal detector,2011,May,15,0,0.0,402.6,,,100.0
Machine_01,Metal detector,2011,May,16,1,41.4,402.6,402.6,41.4,89.72
Machine_01,Metal detector,2011,May,17,2,80.5,402.6,201.3,40.2,80.0
Machine_01,Metal detector,2011,May,18,0,1.9,402.6,,,99.53
Machine_01,Metal detector,2011,May,19,0,0.1,402.6,,,99.98
Machine_01,Metal detector,2011,May,20,1,39.9,402.6,402.6,39.9,90.09
Machine_01,Metal detector,2011,May,21,1,42.9,402.6,402.6,42.9,89.34
Machine_01,Metal detector,2011,May,22,1,40.6,402.6,402.6,40.6,89.92
Machine_01,Metal detector,2011,May,23,1,43.0,402.6,402.6,43.0,89.32
Machine_01,Metal detector,2011,May,24,0,0.0,402.6,,,100.0
Machine_01,Metal detector,2011,May,25,2,82.3,402.6,201.3,41.1,79.56
Machine_01,Metal detector,2011,May,26,0,0.4,402.6,,,99.9
Machine_01,Metal detector,2011,May,27,0,2.0,402.6,,,99.5
Machine_01,Metal detector,2011,May,28,0,1.0,402.6,,,99.75
Machine_01,Metal detector,2011,May,29,0,0.4,402.6,,,99.9
Machine_01,Metal detector,2011,May,30,0,0.0,402.6,,,100.0
Machine_01,Metal detector,2011,May,31,0,0.3,402.6,,,99.93
Machine_01,Metal detector,2011,June,1,1,20.6,400.0,400.0,20.6,94.85
Machine_01,Metal detector,2011,June,2,0,1.5,400.0,,,99.62
Machine_01,Metal detector,2011,June,3,1,21.6,400.0,400.0,21.6,94.6
Machine_01,Metal detector,2011,June,4,0,1.2,400.0,,,99.7
Machine_01,Metal detector,2011,June,5,1,17.0,400.0,400.0,17.0,95.75
Machine_01,Metal detector,2011,June,6,0,0.6,400.0,,,99.85
Machine_01,Metal detector,2011,June,7,1,17.8,400.0,400.0,17.8,95.55
Machine_01,Metal detector,2011,June,8,0,0.0,400.0,,,100.0
Machine_01,Metal detector,2011,June,9,2,41.1,400.0,200.0,20.6,89.72
Machine_01,Metal detector,2011,June,10,2,40.5,400.0,200.0,20.2,89.88
Machine_01,Metal detector,2011,June,11,2,41.3,400.0,200.0,20.6,89.67
Machine_01,Metal detector,2011,June,12,0,2.1,400.0,,,99.47
Machine_01,Metal detector,2011,June,13,4,80.9,400.0,100.0,20.2,79.78
Machine_01,Metal detector,2011,June,14,3,59.6,400.0,133.3,19.9,85.1
Machine_01,Metal detector,2011,June,15,1,21.6,400.0,400.0,21.6,94.6
Machine_01,Metal detector,2011,June,16,3,61.0,400.0,133.3,20.3,84.75
Machine_01,Metal detector,2011,June,17,0,0.0,400.0,,,100.0
Machine_01,Metal detector,2011,June,18,1,20.7,400.0,400.0,20.7,94.83
Machine_01,Metal detector,2011,June,19,3,60.6,400.0,133.3,20.2,84.85
Machine_01,Metal detector,2011,June,20,4,82.4,400.0,100.0,20.6,79.4
Machine_01,Metal detector,2011,June,21,1,19.1,400.0,400.0,19.1,95.22
Machine_01,Metal detector,2011,June,22,0,0.0,400.0,,,100.0
Machine_01,Metal detector,2011,June,23,1,19.4,400.0,400.0,19.4,95.15
Machine_01,Metal detector,2011,June,24,1,20.6,400.0,400.0,20.6,94.85
Machine_01,Metal detector,2011,June,25,2,41.1,400.0,200.0,20.6,89.72
Machine_01,Metal detector,2011,June,26,2,43.4,400.0,200.0,21.7,89.15
Machine_01,Metal detector,2011,June,27,1,20.5,400.0,400.0,20.5,94.88
Machine_01,Metal detector,2011,June,28,0,2.1,400.0,,,99.47
Machine_01,Metal detector,2011,June,29,0,0.0,400.0,,,100.0
Machine_01,Metal detector,2011,June,30,1,20.7,400.0,400.0,20.7,94.83
Machine_01,Metal detector,2011,July,1,0,0.0,402.6,,,100.0
Machine_01,Metal detector,2011,July,2,0,0.0,402.6,,,100.0
Machine_01,Metal detector,2011,July,3,1,28.1,402.6,402.6,28.1,93.02
Machine_01,Metal detector,2011,July,4,2,58.8,402.6,201.3,29.4,85.39
Machine_01,Metal detector,2011,July,5,1,28.4,402.6,402.6,28.4,92.95
Machine_01,Metal detector,2011,July,6,1,30.1,402.6,402.6,30.1,92.52
Machine_01,Metal detector,2011,July,7,1,26.6,402.6,402.6,26.6,93.39
Machine_01,Metal detector,2011,July,8,0,0.0,402.6,,,100.0
Machine_01,Metal detector,2011,July,9,0,0.0,402.6,,,100.0
Machine_01,Metal detector,2011,July,10,3,89.6,402.6,134.2,29.9,77.74
Machine_01,Metal detector,2011,July,11,1,30.4,402.6,402.6,30.4,92.45
Machine_01,Metal detector,2011,July,12,0,0.0,402.6,,,100.0
Machine_01,Metal detector,2011,July,13,1,29.4,402.6,402.6,29.4,92.7
Machine_01,Metal detector,2011,July,14,0,1.3,402.6,,,99.68
Machine_01,Metal detector,2011,July,15,3,89.0,402.6,134.2,29.7,77.89
Machine_01,Metal detector,2011,July,16,0,0.2,402.6,,,99.95
Machine_01,Metal detector,2011,July,17,1,30.5,402.6,402.6,30.5,92.42
Machine_01,Metal detector,2011,July,18,1,30.3,402.6,402.6,30.3,92.47
Machine_01,Metal detector,2011,July,19,2,59.3,402.6,201.3,29.6,85.27
Machine_01,Metal detector,2011,July,20,1,27.3,402.6,402.6,27.3,93.22
Machine_01,Metal detector,2011,July,21,1,29.8,402.6,402.6,29.8,92.6
Machine_01,Metal detector,2011,July,22,0,0.0,402.6,,,100.0
Machine_01,Metal detector,2011,July,23,2,58.5,402.6,201.3,29.2,85.47
Machine_01,Metal detector,2011,July,24,3,89.3,402.6,134.2,29.8,77.82
Machine_01,Metal detector,2011,July,25,1,30.5,402.6,402.6,30.5,92.42
Machine_01,Metal detector,2011,July,26,3,88.9,402.6,134.2,29.6,77.92
Machine_01,Metal detector,2011,July,27,0,0.0,402.6,,,100.0
Machine_01,Metal detector,2011,July,28,0,0.0,402.6,,,100.0
Machine_01,Metal detector,2011,July,29,1,29.1,402.6,402.6,29.1,92.77
Machine_01,Metal detector,2011,July,30,2,59.7,402.6,201.3,29.9,85.17
Machine_01,Metal detector,2011,July,31,2,60.9,402.6,201.3,30.4,84.87
Machine_01,Metal detector,2011,August,1,1,30.3,402.6,402.6,30.3,92.47
Machine_01,Metal detector,2011,August,2,1,29.8,402.6,402.6,29.8,92.6
Machine_01,Metal detector,2011,August,3,0,3.0,402.6,,,99.25
Machine_01,Metal detector,2011,August,4,2,59.1,402.6,201.3,29.6,85.32
Machine_01,Metal detector,2011,August,5,0,0.0,402.6,,,100.0
Machine_01,Metal detector,2011,August,6,0,1.1,402.6,,,99.73
Machine_01,Metal detector,2011,August,7,0,0.6,402.6,,,99.85
Machine_01,Metal detector,2011,August,8,1,30.3,402.6,402.6,30.3,92.47
Machine_01,Metal detector,2011,August,9,1,29.3,402.6,402.6,29.3,92.72
Machine_01,Metal detector,2011,August,10,0,3.6,402.6,,,99.11
Machine_01,Metal detector,2011,August,11,1,27.3,402.6,402.6,27.3,93.22
Machine_01,Metal detector,2011,August,12,1,27.7,402.6,402.6,27.7,93.12
Machine_01,Metal detector,2011,August,13,0,0.0,402.6,,,100.0
Machine_01,Metal detector,2011,August,14,1,29.3,402.6,402.6,29.3,92.72
Machine_01,Metal detector,2011,August,15,2,56.2,402.6,201.3,28.1,86.04
Machine_01,Metal detector,2011,August,16,1,28.7,402.6,402.6,28.7,92.87
Machine_01,Metal detector,2011,August,17,2,58.6,402.6,201.3,29.3,85.44
Machine_01,Metal detector,2011,August,18,0,0.7,402.6,,,99.83
Machine_01,Metal detector,2011,August,19,3,86.2,402.6,134.2,28.7,78.59
Machine_01,Metal detector,2011,August,20,2,58.5,402.6,201.3,29.2,85.47
Machine_01,Metal detector,2011,August,21,0,1.0,402.6,,,99.75
Machine_01,Metal detector,2011,August,22,0,0.0,402.6,,,100.0
Machine_01,Metal detector,2011,August,23,2,59.3,402.6,201.3,29.6,85.27
Machine_01,Metal detector,2011,August,24,0,0.0,402.6,,,100.0
Machine_01,Metal detector,2011,August,25,1,28.7,402.6,402.6,28.7,92.87
Machine_01,Metal detector,2011,August,26,2,57.2,402.6,201.3,28.6,85.79
Machine_01,Metal detector,2011,August,27,2,56.5,402.6,201.3,28.2,85.97
Machine_01,Metal detector,2011,August,28,2,56.6,402.6,201.3,28.3,85.94
Machine_01,Metal detector,2011,August,29,1,29.6,402.6,402.6,29.6,92.65
Machine_01,Metal detector,2011,August,30,1,29.4,402.6,402.6,29.4,92.7
Machine_01,Metal detector,2011,August,31,1,29.4,402.6,402.6,29.4,92.7
Machine_01,Metal detector,2011,September,1,3,83.5,400.0,133.3,27.8,79.12
Machine_01,Metal detector,2011,September,2,0,0.0,400.0,,,100.0
Machine_01,Metal detector,2011,September,3,1,27.1,400.0,400.0,27.1,93.22
Machine_01,Metal detector,2011,September,4,0,1.2,400.0,,,99.7
Machine_01,Metal detector,2011,September,5,0,0.0,400.0,,,100.0
Machine_01,Metal detector,2011,September,6,0,0.7,400.0,,,99.83
Machine_01,Metal detector,2011,September,7,1,27.0,400.0,400.0,27.0,93.25
Machine_01,Metal detector,2011,September,8,1,26.1,400.0,400.0,26.1,93.47
Machine_01,Metal detector,2011,September,9,1,26.6,400.0,400.0,26.6,93.35
Machine_01,Metal detector,2011,September,10,0,0.1,400.0,,,99.97
Machine_01,Metal detector,2011,September,11,1,24.0,400.0,400.0,24.0,94.0
Machine_01,Metal detector,2011,September,12,2,53.2,400.0,200.0,26.6,86.7
Machine_01,Metal detector,2011,September,13,3,81.0,400.0,133.3,27.0,79.75
Machine_01,Metal detector,2011,September,14,3,81.3,400.0,133.3,27.1,79.67
Machine_01,Metal detector,2011,September,15,2,52.0,400.0,200.0,26.0,87.0
Machine_01,Metal detector,2011,September,16,1,27.2,400.0,400.0,27.2,93.2
Machine_01,Metal detector,2011,September,17,1,27.5,400.0,400.0,27.5,93.12
Machine_01,Metal detector,2011,September,18,1,27.6,400.0,400.0,27.6,93.1
Machine_01,Metal detector,2011,September,19,2,52.3,400.0,200.0,26.1,86.92
Machine_01,Metal detector,2011,September,20,0,0.0,400.0,,,100.0
Machine_01,Metal detector,2011,September,21,1,27.5,400.0,400.0,27.5,93.12
Machine_01,Metal detector,2011,September,22,0,2.6,400.0,,,99.35
Machine_01,Metal detector,2011,September,23,2,52.4,400.0,200.0,26.2,86.9
Machine_01,Metal detector,2011,September,24,1,26.9,400.0,400.0,26.9,93.28
Machine_01,Metal detector,2011,September,25,3,80.3,400.0,133.3,26.8,79.92
Machine_01,Metal detector,2011,September,26,1,26.4,400.0,400.0,26.4,93.4
Machine_01,Metal detector,2011,September,27,0,0.6,400.0,,,99.85
Machine_01,Metal detector,2011,September,28,1,25.4,400.0,400.0,25.4,93.65
Machine_01,Metal detector,2011,September,29,0,0.6,400.0,,,99.85
Machine_01,Metal detector,2011,September,30,1,27.0,400.0,400.0,27.0,93.25
Machine_01,Metal detector,2011,October,1,1,24.1,402.6,402.6,24.1,94.01
Machine_01,Metal detector,2011,October,2,1,24.3,402.6,402.6,24.3,93.96
Machine_01,Metal detector,2011,October,3,1,26.7,402.6,402.6,26.7,93.37
Machine_01,Metal detector,2011,October,4,1,25.4,402.6,402.6,25.4,93.69
Machine_01,Metal detector,2011,October,5,1,26.6,402.6,402.6,26.6,93.39
Machine_01,Metal detector,2011,October,6,0,0.0,402.6,,,100.0
Machine_01,Metal detector,2011,October,7,0,0.0,402.6,,,100.0
Machine_01,Metal detector,2011,October,8,1,26.9,402.6,402.6,26.9,93.32
Machine_01,Metal detector,2011,October,9,3,74.5,402.6,134.2,24.8,81.5
Machine_01,Metal detector,2011,October,10,1,23.3,402.6,402.6,23.3,94.21
Machine_01,Metal detector,2011,October,11,1,25.4,402.6,402.6,25.4,93.69
Machine_01,Metal detector,2011,October,12,2,48.6,402.6,201.3,24.3,87.93
Machine_01,Metal detector,2011,October,13,0,0.0,402.6,,,100.0
Machine_01,Metal detector,2011,October,14,2,50.4,402.6,201.3,25.2,87.48
Machine_01,Metal detector,2011,October,15,2,47.2,402.6,201.3,23.6,88.28
Machine_01,Metal detector,2011,October,16,1,25.3,402.6,402.6,25.3,93.72
Machine_01,Metal detector,2011,October,17,0,0.0,402.6,,,100.0
Machine_01,Metal detector,2011,October,18,0,0.0,402.6,,,100.0
Machine_01,Metal detector,2011,October,19,1,22.8,402.6,402.6,22.8,94.34
Machine_01,Metal detector,2011,October,20,0,0.0,402.6,,,100.0
Machine_01,Metal detector,2011,October,21,2,50.4,402.6,201.3,25.2,87.48
Machine_01,Metal detector,2011,October,22,0,1.2,402.6,,,99.7
Machine_01,Metal detector,2011,October,23,1,24.3,402.6,402.6,24.3,93.96
Machine_01,Metal detector,2011,October,24,1,26.2,402.6,402.6,26.2,93.49
Machine_01,Metal detector,2011,October,25,1,24.4,402.6,402.6,24.4,93.94
Machine_01,Metal detector,2011,October,26,1,25.6,402.6,402.6,25.6,93.64
Machine_01,Metal detector,2011,October,27,0,0.0,402.6,,,100.0
Machine_01,Metal detector,2011,October,28,1,25.8,402.6,402.6,25.8,93.59
Machine_01,Metal detector,2011,October,29,4,100.6,402.6,100.7,25.1,75.01
Machine_01,Metal detector,2011,October,30,0,1.0,402.6,,,99.75
Machine_01,Metal detector,2011,October,31,2,51.7,402.6,201.3,25.9,87.16
Machine_01,Metal detector,2011,November,1,3,154.5,400.0,133.3,51.5,61.38
